cpu_load,memory_load,disk_load
0.979933819914109,0.7578521371195237,0.29877940532755587
0.27181514073373625,0.9341989709709545,0.09961480725638702
0.9642837529254258,0.17208135692508614,0.3792568781048987
0.2492236796832786,0.6209251247419353,0.41661732042197985
0.522595089404154,0.03671937095159059,0.1715668633216213
0.23343021663172256,0.6098120535685551,0.09786759001625785
0.5047345977431918,0.010552266018992347,0.10622106487286535
0.5073399017631199,0.7981328675953283,0.5725301071980076
0.17933002886481694,0.3589201191438256,0.10426022988543625
0.4619344884922267,0.46970049310394174,0.27200287014461993
0.009036614683228781,0.03124241295930914,0.8534769433735786
0.11159071720146106,0.6684274685976295,0.7372256632348253
0.2722053431659158,0.1928989944258936,0.41771638043759
0.1826557632260436,0.4584613003691045,0.5639168765694342
0.6450120208675093,0.4755742131227519,0.1525190678175013
0.36495564738271213,0.7902370475866717,0.9387123741319379
0.5594212793984287,0.9961545655720768,0.9599816721656463
0.08680389177700908,0.5576810858529485,0.8436996483795579
0.5414808796434412,0.594939938600446,0.23652445773159883
0.2993560367988301,0.8870350939337488,0.355443396749454
0.04413411001422768,0.7272994698878963,0.19261362181874297
0.12042639803912904,0.6669015448339387,0.23971391933677544
0.4431051682146521,0.3981563640903894,0.5658083852623297
0.9283060009810311,0.7308927190698059,0.9292372256779181
0.19359274418245534,0.49659521422887143,0.6167362549012598
0.984183054019224,0.7047758843340781,0.2381709910578854
0.9176358978550343,0.0730001121783026,0.5243091748009199
0.9344123318983696,0.2052381380645596,0.5014370858603752
0.44546700375630793,0.9181306257536452,0.794450135944999
0.9709109546342044,0.8241616924135126,0.40961168647144447
0.5092784237234466,0.22874848759348498,0.4257364948856167
0.7968298838978367,0.5905325020609251,0.7287734919886717
0.28743168496999877,0.1362764888386683,0.39567495175250345
0.1745901334619115,0.32035870383068843,0.059207403341664584
0.8497202680519869,0.5944048022799702,0.6868576466866911
0.9778696737281998,0.8512639209112508,0.9204620184648903
0.7687527861159269,0.9236677145484764,0.30588720127747177
0.17954373345291674,0.6517440156859443,0.0880604582350017
0.5708832551643243,0.8675945690714799,0.8222341504913098
0.8260274758549001,0.6965765112914328,0.1293638823846079
0.2290423903325808,0.6130602276490166,0.5515219189753078
0.9651481804353522,0.9085257402045095,0.739954284526547
0.7025118429257168,0.5169004629993956,0.1566711228009372
0.6190867352335839,0.9147935788579703,0.6717116185460055
0.6768110571724282,0.5749427789303385,0.19996336955576918
0.3702596326605273,0.5063421306993156,0.3902004486360181
0.8569914042680938,0.8734144189334909,0.5640984691096278
0.2819025648300796,0.9000707646102305,0.3470876074348782
0.3751446601589657,0.21963416401629796,0.625717637038696
0.6179956817822011,0.324661127631953,0.8765043696916098
0.5084987720511878,0.8199419326743828,0.19412325864743823
0.4588495842719939,0.6485988077849878,0.8948940289477881
0.024162858588624058,0.19906354927167821,0.21021895685317546
0.37447469245288534,0.021487499498355368,0.6426392335482023
0.9741426626765265,0.21664422292375662,0.6618995865759882
0.5394147321373577,0.6610281997201315,0.5568792001800723
0.13477540603416568,0.1590402652913456,0.6661085642809366
0.9534055639781812,0.9506339173525337,0.9742901067375399
0.9622595914815264,0.5072175454148712,0.36476456919793243
0.8044309442007074,0.3028707852979195,0.08690214534457108
0.051889556908519104,0.31825483214552397,0.9784493147018882
0.18620936333070262,0.7482619066346599,0.3532768731852575
0.6548435270037666,0.33376937777428756,0.6757379197941052
0.9010177160337498,0.8796725463528339,0.13542218811849963
0.147105801901407,0.10324773452758322,0.1282802507774
0.7765512180552062,0.34613573402264664,0.22714022767394898
0.32836877800929243,0.1947549407904369,0.13061881699957645
0.27387818591041607,0.5478999609053933,0.6307888530958384
0.9610767781467048,0.04250228187016962,0.2903236431930108
0.44038047746660985,0.4149347512449634,0.47193244227406655
0.7487792282527569,0.758840553208282,0.6799503939155811
0.4327340608776167,0.7554058043049896,0.2920582437584948
0.6671342661650058,0.5933744400230411,0.7672296867548545
0.3126459932733451,0.6888230039234362,0.45318922417640456
0.18926028082316373,0.04789350583297156,0.6956857466806328
0.9749023997401759,0.9098498005252244,0.5600171019621052
0.2585579579642498,0.7395791611986984,0.7905749482625051
0.2403119877431867,0.2324010256160489,0.9560113113012728
0.5408294830069805,0.30142331238529274,0.10333475912148683
0.1774450789434285,0.28883068811240914,0.4714501480254956
0.1429344061137678,0.36881839709042963,0.9414867208567271
0.44375574711414156,0.7921439802753176,0.7856437134032438
0.01876678224445426,0.6821002913933463,0.316903259228197
0.10656004498585053,0.08375858811836615,0.8526823005455891
0.9949140608691145,0.08587511782755265,0.9958140884922935
0.01370288170502036,0.943190073613761,0.6586736006725323
0.10766720078706406,0.6499599106483976,0.6566047413541559
0.3826229062216406,0.8776529744554818,0.36631729579828437
0.3559792014899888,0.15456272387140899,0.41199659358599666
0.6835331064140997,0.39290568053689817,0.925488400810176
0.9537763410927285,0.6862675362197687,0.0809733462533255
0.21485014435304356,0.4910426783632906,0.7480747092382722
0.4440244215123372,0.8256024582714503,0.34029922889140163
0.6484994764474196,0.20790954124970637,0.6708036605433085
0.42440179296936104,0.9050692678781385,0.6753055815971664
0.6139842120688812,0.45903843461738814,0.865718327620189
0.7043299787999381,0.6283753636034491,0.08376391368070797
0.22883087003239377,0.37539863726670725,0.6378116655781513
0.0830366928093695,0.30154691482687346,0.4445890889879632
0.6319353731854827,0.8649930855126349,0.7596795410039469
0.9824365571478209,0.14503262353213658,0.639706592206384
0.4850181958916571,0.3267347213832528,0.7293777746649416
0.13292277170055816,0.4085194630281577,0.722322108690512
0.19544015542940116,0.3024421469500634,0.8617116530060095
0.42923907961587265,0.8068956671301051,0.8274693311692577
0.2859793203827124,0.9656239712294881,0.8249435582208594
0.3358620637482078,0.570965093016243,0.45719624393821423
0.5498826707150632,0.9354333713886883,0.3750273617894574
0.6989190149256691,0.922487833881758,0.47854830739599735
0.7213503779926764,0.39072359690474184,0.38707689264999356
0.47313494209488355,0.5428433505403512,0.9447866417421351
0.4629114354106412,0.3074890229317252,0.30768972872565936
0.9443889985484134,0.6326281912300504,0.008245942881980519
0.6208291991209433,0.9885208895046677,0.47739545344579914
0.1740658774936278,0.8534590634940515,0.3524163214039611
0.8514761158820462,0.015597770898594255,0.9576338680701132
0.054041996208152136,0.3093485271658155,0.724045324738041
0.9826485758277705,0.7671183040495326,0.35921172098944254
0.48169107302456776,0.4544235616711059,0.5487538554093307
0.4508869366049745,0.13314134243984913,0.72373283292981
0.24521478770783484,0.06859753083042537,0.3760927551509156
0.7157094440539465,0.5170160741891787,0.2167995024674424
0.10415301677302202,0.05082588173645409,0.25878601913287425
0.7133411402594004,0.21802597976125337,0.32856435966356046
0.9677498150008542,0.4178089978836109,0.10553045476026848
0.9050901243725482,0.449205929802894,0.4876022513757522
0.0320005338748334,0.49264925179388513,0.37037620764903895
0.29850888281123933,0.6914549333431069,0.41594074168578893
0.8432506710402113,0.6929891197347001,0.33042944185738005
0.48887752514212784,0.7118853607022787,0.37759985990284095
0.9417967911624788,0.7466667249814178,0.7367038958665129
0.0023811408542353195,0.12375114845204177,0.06905335874274311
0.019913877479109523,0.6690529143370975,0.6781610909136067
0.4207810075228721,0.3154867137141669,0.6598769517037686
0.06468221244931653,0.4959144466778684,0.4602242047771825
0.5735293022199761,0.2760633488395906,0.5433187714077431
0.26128787163584455,0.8975394810773641,0.055249908651341946
0.5426168900155751,0.5090025590745172,0.15056939447026735
0.4545162021614612,0.28647994738102533,0.17779889624056797
0.022763688117106988,0.3890143630394221,0.5617059923783324
0.4278700794474895,0.6558783112384617,0.8974136639945537
0.41468136584402093,0.18483143738823127,0.20072019317807813
0.3060287113335611,0.3955684127642223,0.5193159180569056
0.8105987950604858,0.1906642964307768,0.07618392645616737
0.42725891079319606,0.6569465568360116,0.37721767649158117
0.2743972145811119,0.6604192023528912,0.8782044020926381
0.6926195611378376,0.20726544244998552,0.9470282921064297
0.32137072101535563,0.6482433660672301,0.7497168554857266
0.3172215694508864,0.7635150347452172,0.9394815260849747
0.9405437208859763,0.13896056197645043,0.9745242206265631
0.9206333157821907,0.5690862507828385,0.9226744259072795
0.18869863908553905,0.09404371890299851,0.06434315356671134
0.6182892774060315,0.4670853066485146,0.6294875295856392
0.6888948026757951,0.6070792049878402,0.19904017369924248
0.40494711485723406,0.9424650237925639,0.01428511620008725
0.17332491670526126,0.023855148347334657,0.3312554991767735
0.8056297997059482,0.5066454321649229,0.5590303814552283
0.9576814837843317,0.9382456504474137,0.37079907619007024
0.3668212378753376,0.27025688989524976,0.050538670458568684
0.5992628364860458,0.6643068511760613,0.8957852732243544
0.5580683049688154,0.3709439516237742,0.9049940419434207
0.17582986328574057,0.04545657508223576,0.04503634326063904
0.05928480306163858,0.7662175849614109,0.6917837625562627
0.3192502025786936,0.987567764526414,0.607872708557446
0.3877874667465136,0.7878057254044838,0.04909110491816219
0.19279840640417611,0.6630757617453577,0.33936072062291
0.00762554822732141,0.9511368072399606,0.5151591963748212
0.13340902679582056,0.5469318111755407,0.5983005745890013
0.5319763174810878,0.09936333778075705,0.4725744632051656
0.9603130909274976,0.26618077162835363,0.9836807838366428
0.6990009683235531,0.18993935360886066,0.43161503829748316
0.7299250017441278,0.596718453121376,0.6009996717409045
0.12939483899275817,0.4108573260828777,0.9384616209076887
0.6277004459046057,0.6706883953605088,0.9080144427032044
0.11702520237308082,0.15676134862055116,0.2890580474021015
0.9116823788046496,0.8324706315154957,0.5209301163911687
0.3201318188429122,0.7040589670281302,0.602831834645121
0.30836451415582755,0.3880341633481481,0.0028125697756658016
0.30289906165542824,0.7862820099337663,0.3527986178664348
0.49501621319732786,0.7859471398270649,0.7772610960330811
0.5501281103921085,0.865667193389351,0.3516822167011421
0.3019370736835816,0.0063493299347932046,0.7734096644581445
0.762275324012796,0.5777871298097456,0.5807543789196062
0.5333552931441418,0.8619676121336244,0.19799447901311942
0.7932840986970843,0.9401859328247403,0.8371318863225138
0.44656669264936105,0.19111224738309068,0.4456545321388069
0.4251076827200864,0.5416133730678709,0.8283736136567333
0.09645261728605896,0.9253585368874692,0.2984958287275365
0.9812158233708937,0.40492021995536015,0.21956305552591865
0.5660138414805934,0.014977523927472456,0.9725075152350376
0.6542977398451412,0.26507839959912566,0.9779145786353739
0.16765709234452758,0.079013100162588,0.6846570896448021
0.385281365760079,0.22151800437489685,0.40688929570590743
0.48808199489499504,0.6321223612258415,0.044368111297137004
0.8142270114847099,0.6446010690683455,0.10140344837871487
0.6195595733120909,0.4922491117587894,0.9894354577868131
0.04772644782475056,0.9993573897960324,0.3015331049064494
0.31164236714473587,0.9325971180943112,0.9211124958915546
0.6496440561097923,0.5188740915531038,0.04215681022014141
0.5773555707449342,0.8461974509632018,0.1378810911114344
0.5249394514301233,0.37222089173181244,0.21093491140418977
0.6587551451807887,0.13086481702047517,0.92898412954288
0.3503186854461794,0.7189326748641686,0.5902602762956773
0.900241744985317,0.7071546609080527,0.17561612289040784
0.9200524769607791,0.8350834360606448,0.7562197961415287
0.6284642465903861,0.27718089818987385,0.7739221365029817
0.6342670156632393,0.17185983435956292,0.2573626065670943
0.0757443468769505,0.9882363295166269,0.505186490820291
0.7972146090555059,0.06281770719513532,0.24367233872730176
0.5313622361054885,0.7654810619167443,0.226380582357027
0.6799705057460699,0.9065058153631128,0.9763779778934782
0.29381500561810325,0.6901314698939458,0.6897894531687229
0.042140489144093955,0.023435373295666705,0.5909195287662488
0.8702576297845397,0.10557108562949494,0.8130661608695521
0.46050410458943586,0.992460531151603,0.4239258004844839
0.7749361369635872,0.77630473626717,0.8408857034736222
0.6026275744585359,0.9702988267514068,0.1198964968133582
0.4637086966751738,0.478730164278219,0.5374274915355163
0.18822458824481875,0.24356233409663441,0.4921170824344842
0.27985443800153226,0.8559448817884213,0.06704721021131736
0.3756605649632847,0.3547025903530979,0.793003343269535
0.5294289510986654,0.8936390774605862,0.43941199899338146
0.5479589956104823,0.4859581469071343,0.439638966544326
0.7510789517422959,0.9139579620531577,0.889723862356556
0.9523593231993562,0.3903864687623593,0.4804445732617674
0.24808292810950072,0.27523560205595693,0.7948972180207349
0.2104049374605985,0.010295838572690232,0.1456239264408626
0.6600356050571016,0.5919502062040567,0.3351116700794772
0.7430482049963107,0.6786625953577693,0.7146345205054215
0.4151567991931814,0.8701036528636543,0.569616243032608
0.9547564274139421,0.16438542699314626,0.9550835518184484
0.5642682843622777,0.08887671903185614,0.6119035923416218
0.5614941019383191,0.8772985828420132,0.40309003186780007
0.8345746166078497,0.6760152561091349,0.46902997920071365
0.8275778077951985,0.6170059740888942,0.9982395658606075
0.5869767937441165,0.5261793461486931,0.7989569725918152
0.8944416139207937,0.31999125555537417,0.81666313563865
0.880133128727857,0.6868114944411028,0.6030431911467027
0.7223502127072009,0.4437334081399808,0.8013906107829076
0.014801758934486375,0.09240865027364913,0.25751133281184596
0.14641635044954113,0.2608806248634572,0.08443366609835753
0.6638264154608072,0.9751305948687461,0.6405645196246382
0.544247224086871,0.9928560875066955,0.36704826842887023
0.9557488692746677,0.32828169112094535,0.22200118841632752
0.6384940784100698,0.039067011273435745,0.05244975262851843
0.1918838896323461,0.7514976957524915,0.23288473947502344
0.7727895312388816,0.5883690446370935,0.6883021017913089
0.5459070346409537,0.9695458792005486,0.6876936304387403
0.27313763739736757,0.5349704321370965,0.8874718531000285
0.031759290820567485,0.4093492815440476,0.775815195032361
0.3044754443452529,0.44407623399788304,0.12073014534950055
0.6330082452635418,0.5337234618799287,0.27028423516779954
0.14938084406626584,0.8974850522624603,0.23728744687162368
0.538564388002124,0.013571299735069497,0.44865968857312105
0.9351880608862569,0.6873599577304564,0.9878838805646296
0.21612467399098084,0.9930447598567392,0.6558234856763255
0.710557983266855,0.7418434223972967,0.2539322890470581
0.17662844548400072,0.38867965547081296,0.9315875747920982
0.345207389313876,0.33883591779254735,0.18208815348688778
0.8258740079923715,0.9811923127874566,0.8059558703030087
0.12139650427776696,0.0322148508688917,0.92837011871684
0.01124281315594082,0.634132711356749,0.2524812240580435
0.9551739015877978,0.7381757389828155,0.31415947287813706
0.009888811706042343,0.267342423346348,0.42609856661366513
0.37987887086593536,0.4260463263236058,0.2492794639321643
0.20372357272039715,0.8387741442485123,0.09899147871018844
0.4480572032933899,0.28065639473288917,0.9461428786059091
0.82833330571331,0.46682055447206494,0.0438317906701039
0.7897639330321581,0.8306829447914251,0.38873694847432294
0.7535321792515808,0.3581084449736751,0.5777318600626625
0.8734543325978885,0.3769066653125751,0.6289420585252204
0.39828232270936986,0.3137486004867279,0.3749727127909006
0.13232146226815575,0.6287653070558301,0.3138166934585864
0.5196062953712142,0.6434317003975106,0.4198836381107305
0.5698233015371872,0.4496135961236849,0.8103680016389274
0.7808822980921386,0.4880500986634248,0.5946138658967145
0.44205005868224806,0.2111267159903109,0.599197697933642
0.31855393411881905,0.11089350252782842,0.1574809801457325
0.2706439664850028,0.9171022702410944,0.6345070987087289
0.8309760718712131,0.15398053424492372,0.013971451896324429
0.6118341215072368,0.11905611662720346,0.12477021803843154
0.8136515952391601,0.5751549580006808,0.8319490885970753
0.7697918273305526,0.05994933883661831,0.8333889110939585
0.06324791142294017,0.3620230842985532,0.8175870133460225
0.9300169940553954,0.5825953458013807,0.0403689874426515
0.461498449683618,0.5464354827161466,0.9537412318140812
0.15215241620335967,0.8816922865035166,0.7269730634698666
0.23016229482039574,0.6771013293993838,0.3043091160172377
0.97389256096628,0.06454283694703454,0.18490868374380573
0.2813293512824541,0.5198317194543252,0.14783919047598043
0.445879451417069,0.3640352533504006,0.2996055823906996
0.725360777494326,0.10499944258051366,0.03926167206429593
0.8816488258409072,0.13244871273004072,0.17025746874473907
0.5355660536342718,0.8271571066523756,0.5313621363569144
0.39121499836565243,0.1931634571064178,0.6836737541000495
0.7704031244330055,0.3353263025891529,0.8053674568225792
0.3635229443063948,0.7303333045740806,0.45553751311534124
0.9146622008342795,0.4853370281998105,0.2738098875732471
0.4791642576474935,0.14789596693740722,0.46435474447445807
0.3712237779698812,0.5037281009805367,0.515781030828911
0.7528622498358609,0.4654741764936162,0.7623806155453121
0.6074234934005652,0.13970832587834445,0.5331342205218549
0.6365712237683814,0.35664996227761125,0.3877560252890091
0.09401594717707246,0.6151119668562014,0.3865083735995001
0.8874809854527171,0.8111053331772057,0.996276651120369
0.017089713188590684,0.5661497626533624,0.8748559070091106
0.5813126428660703,0.852654215057192,0.48974500115871084
0.23284186981268812,0.053860123730450134,0.03574020244705227
0.2701344131332547,0.28732854841220173,0.31915605712234396
0.3484125846148102,0.8475315079604625,0.28091670482780257
0.745600345108239,0.685310600389697,0.7134235201251572
0.42305646171085476,0.500288114224255,0.7233765728637793
0.23884825144574437,0.532209019546293,0.584148352415836
0.45353602069142857,0.7445961575332751,0.8040934364401994
0.532594218219243,0.8832067438000815,0.6360054333317113
0.9397362480877717,0.2565314395702018,0.683079065503041
0.1992021340522343,0.37492490713280313,0.10833651674964859
0.6746577163370181,0.12522491544324915,0.4992079140635848
0.6853071636357397,0.5767467593697859,0.9487973050650694
0.9710779272631908,0.7691731039369273,0.13162258169323524
0.6487497439523772,0.41134295384163955,0.2797019057573694
0.9934332698010571,0.4887407642182709,0.21765568722234735
0.5985527683547608,0.8218413132874558,0.3565853082452735
0.1034588416727613,0.5396024320888678,0.8366639130218595
0.8761027050361261,0.3403762225858293,0.060281506831438056
0.42268398157054843,0.6510279784521785,0.5496689303288638
0.35535171050579517,0.2350992546833114,0.6564822536600071
0.14657138915182,0.770389006967181,0.2543501249343778
0.5176114101674475,0.11402864922360252,0.29106205939187535
0.2121451669044504,0.4445408858025713,0.7042729153897702
0.07225937800946425,0.11560030622147771,0.2148948919744806
0.9308341523075481,0.47689770961764366,0.21358578751442395
0.8876655156878215,0.3518761132689145,0.6551206358097568
0.06875294275114066,0.4522299851879433,0.75185634333555
0.3966047757326898,0.6813588374914716,0.563331918481893
0.5360682403969662,0.06811176059635066,0.9058587875581774
0.09887051765087537,0.986991355140905,0.9693805589377456
0.9193307982532729,0.7962513284027906,0.8017291718612006
0.6475714221978015,0.4301142100348021,0.13263218581620548
0.41829881093585514,0.7153698772930255,0.14656181594229425
0.40702532104643313,0.494555410814016,0.72465882384346
0.4540783004194465,0.8469944482276988,0.7156497291068007
0.6555509604801728,0.10906022450681327,0.11519219351885181
0.7119216593383795,0.0342706853344932,0.09531333573187202
0.6506884740034342,0.9898009904052526,0.8775373519052198
0.5118208637719839,0.7819422625179508,0.6993052862111727
0.08641895374382694,0.09993078459307979,0.322269209758165
0.3215179608250846,0.9599900418384358,0.9232899819835036
0.1644923506021211,0.1667706859630884,0.9117583875585173
0.524022902683653,0.1008337248143023,0.4416237624192694
0.7693669799136246,0.02230560249323584,0.18447738195271057
0.10398932330471991,0.026863928395769433,0.6302333155093417
0.4397667949829285,0.19898000878273708,0.15012431203357912
0.8196861482585113,0.27102382724560725,0.7448447472089733
0.6289837963030962,0.129016937494678,0.15588287869961842
0.6658848224686938,0.7737943882916721,0.07108079166820565
0.6946667988415496,0.4809541743649235,0.7227170282293665
0.31237253650330365,0.5026262337306562,0.9759724384944577
0.03263381381024175,0.28991038725880897,0.6147284056104463
0.1476446782070822,0.8169720898012126,0.3120079570032019
