cpu_load,memory_load,disk_load,power
0.5297911710075589,0.8371322208575418,0.3464320117531474,7.8
0.5065356205558642,0.8688018438448823,0.4216566212631136,9.6
0.4041051473635285,0.4243808433195585,0.2440108179554049,9.13
0.6463995627214304,0.7123943665945408,0.7103140345291186,8.92
0.297673731353348,0.5635820574916122,0.6794941493622572,6.87
0.2141341885204657,0.4342348696743643,0.9243231101608992,7.24
0.9360558819156491,0.9203850657879228,0.5354987417289117,11.07
0.0018342700205346,0.514644139697928,0.0767331398447067,9.54
0.0888800277867248,0.6182982557466258,0.2164129732013421,10.22
0.4266688982093565,0.1866304029082324,0.6125857239880208,9.53
0.5967185242595964,0.402984350751102,0.6381841023441138,9.12
0.7827331540131229,0.7057514301754636,0.7257572436080959,9.82
0.3348303615659379,0.055144724397373,0.1167916898697055,8.23
0.6676762126383032,0.7313947536256307,0.3834527619275381,8.26
0.3935759122102156,0.7629319494685115,0.8569636680113464,8.27
0.8842514359190662,0.6210876134345059,0.433187602587005,9.38
0.5912486908633698,0.515005777075016,0.2867901929890923,8.6
0.0875448366229104,0.945369757670757,0.6638591243465104,7.05
0.3309943630786258,0.0115214130457593,0.075923323881222,9.16
0.0972554757212355,0.7473114871715215,0.2877239126137262,6.6
0.2770349628492677,0.8384427729565859,0.167435347574258,9.04
0.1501690237589336,0.9776101994125942,0.0955636517091847,10.27
0.5365796757126733,0.5680044280531317,0.5466989885126993,8.76
0.8115333383708561,0.3063178066815489,0.6223947279340653,8.94
0.8921689804834997,0.630281294008818,0.3862257350644104,7.29
0.3532860231305323,0.8349503109725304,0.813639788019117,10.71
0.2211733764508991,0.4130808895657057,0.0032808016106083,9.34
0.1454186772982237,0.0330425478714405,0.8940413827214336,6.51
0.159694746933482,0.2588797849356626,0.7431370768397441,9.19
0.9715892644393158,0.4191230140315713,0.8213765200774374,8.25
0.6534531743416703,0.6573885015955314,0.2322766920625691,8.54
0.6582292317478473,0.984484077253978,0.4348599874733774,10.66
0.2553312510059008,0.7354049877631788,0.0254877119486743,6.95
0.2507619379520608,0.3141260036093745,0.6202160437488987,9.82
0.0499538073228774,0.714646835632344,0.8574612984586891,9.81
0.390650523838129,0.3758992270721732,0.6390455628993577,10.01
0.8189831064684597,0.0904193336856074,0.5821473011639876,8.9
0.937469331221048,0.8722639508559774,0.0775758086969121,11.27
0.4350253389630367,0.2315604228461277,0.3072672108103742,8.98
0.0377026969091093,0.9301234188538592,0.9868132043557832,10.82
0.8590012003757337,0.1998255004474282,0.6179083758077377,9.98
0.552770959667748,0.401258965473672,0.4695409394099137,9.1
0.4692616691091649,0.4938636671513295,0.5620881318314231,10.74
0.4342800109262496,0.1683849196842105,0.3205610544121592,6.52
0.4961231180267507,0.7530830625294344,0.7938732779333659,9.72
0.0980684079661448,0.1060971080603796,0.8982993287285181,8.81
0.8076832777342025,0.7283195396075687,0.5245630720354936,9.85
0.8091414954740931,0.9767050847874336,0.4000568139583029,8.88
0.8624392514930981,0.6027292452106664,0.865420730056541,10.67
0.883543692025026,0.8451819516558219,0.6144652305514695,8.58
0.740923521088123,0.9093588170446318,0.4213296080870141,8.42
0.3262594086108282,0.1383441214346956,0.0231193128869246,9.17
0.1636430074059577,0.3101423411691583,0.4083569385311352,8.58
0.917100975549549,0.3579038246657336,0.5614904010747276,7.26
0.6739829096781532,0.7062720994712097,0.4669560927861158,10.18
0.6968339256912912,0.6376843618245339,0.690559233339036,8.74
0.3478976869805633,0.084344280014293,0.1532491632196134,7.37
0.4035276334482859,0.5243143544981028,0.6041854097316205,7.43
0.2439410617700255,0.936682996648471,0.9092682925549388,9.67
0.8358667925148288,0.6113531785948215,0.1159842733993987,10.89
0.1484135623020264,0.6976490783903059,0.154893320361928,7.18
0.3354781329459957,0.2251115891693859,0.986040824286917,7.52
0.2518836294726936,0.8735549124898321,0.7467530434704106,7.55
0.6650999884676845,0.2719023221097568,0.0701304183354059,9.34
0.1233434577566347,0.0057673064637403,0.582711453467099,6.3
0.1302048274611305,0.416980201841501,0.6940645277240792,8.16
0.9506299413337862,0.4235573672445619,0.5883063562340791,7.34
0.1341092719438344,0.8985537660980139,0.5068297309728116,9.17
0.3157046483876539,0.0970935867951236,0.002000880562474,9.24
0.1006720590096793,0.4154791605642897,0.6185138320079996,7.33
0.9338783205422844,0.1199451011383587,0.997357914936341,9.9
0.2053416229019429,0.7820337264802485,0.6594360816500863,10.51
0.7523740196680728,0.2621501122587503,0.1046435666827519,7.01
0.7000583421673496,0.3148659650984672,0.7958372560088838,7.35
0.704702196974438,0.2842123240667419,0.4618588795384974,10.72
0.3336709565638076,0.1745555176396852,0.9003793845486854,9.39
0.1674064032113974,0.8433003491408989,0.6421101888623114,9.36
0.437129163091027,0.4163217397013252,0.240671755867502,7.55
0.5734074298667223,0.3992115691980211,0.5731143918143234,9.25
0.4416695810598574,0.7171875756206525,0.5865538037237503,9.86
0.0824436463541133,0.4705707950317254,0.0751486386668395,8.12
0.4741799078852145,0.2292797609283041,0.5716705444370364,8.23
0.7591139826056865,0.3652778173244616,0.4453849116699352,9.71
0.380322286156558,0.0284407748096075,0.7862637202532233,8.86
0.545127648345507,0.2142907611620123,0.3546287999811783,9.58
0.4912405505963259,0.3603362990504291,0.0541719903862066,7.85
0.9109776731528556,0.095410914806155,0.1646466713095988,10.31
0.6717758496006461,0.1726212604728201,0.087183729720831,7.72
0.2714909583666614,0.7770095738746812,0.5942007614662614,10.21
0.6370530040426768,0.0081349929965304,0.3560003013801893,8.41
0.959488721603364,0.6700530574595173,0.4383890006811067,8.28
0.3777731007613866,0.8859008918637273,0.3624217458343272,6.97
0.6626707629999055,0.708594437671806,0.7812240873601856,9.15
0.0053397993787724,0.9793808621253958,0.1804004013701425,7.43
0.8329632216750442,0.1577478645550002,0.1038282404185698,7.98
0.2204841629343558,0.9745968844968056,0.4646187083896416,10.25
0.304842984132287,0.4365244039405959,0.4443558508260379,10.43
0.4339232733535791,0.6990945751218529,0.5265343551199497,8.14
0.4759183308704998,0.2085730476021828,0.8826454443892446,8.6
0.5816108908265474,0.6244323195893245,0.509332238096894,10.27
0.4867579608476979,0.5605983626217889,0.0165568305444113,10.36
0.9425703711441252,0.1200074079548547,0.934582400163504,8.92
0.1606880884739034,0.5403370116809322,0.8379358427762613,8.65
0.5276631733998373,0.4876719519745552,0.2729437167214604,8.67
0.0049768472282085,0.6358928332387934,0.1577552486725262,9.1
0.417026525018753,0.590273554885664,0.4945518179594914,8.81
0.8886034365498973,0.4683445605916636,0.3724192362784367,9.03
0.1852949792229382,0.3969122041697623,0.2419597561544698,8.85
0.4974519022003579,0.8921226509896549,0.7878278943810426,8.36
0.1610811997320527,0.1516178035826765,0.0533528954887426,7.37
0.979933819914109,0.7578521371195237,0.2987794053275558,9.68
0.2718151407337362,0.9341989709709544,0.099614807256387,9.74
0.9642837529254258,0.1720813569250861,0.3792568781048987,10.91
0.2492236796832786,0.6209251247419353,0.4166173204219798,10.47
0.522595089404154,0.0367193709515905,0.1715668633216213,7.65
0.2334302166317225,0.6098120535685551,0.0978675900162578,7.05
0.5047345977431918,0.0105522660189923,0.1062210648728653,6.74
0.5073399017631199,0.7981328675953283,0.5725301071980076,8.69
0.1793300288648169,0.3589201191438256,0.1042602298854362,7.82
0.4619344884922267,0.4697004931039417,0.2720028701446199,9.34
0.0090366146832287,0.0312424129593091,0.8534769433735786,9.67
0.111590717201461,0.6684274685976295,0.7372256632348253,7.99
0.2722053431659158,0.1928989944258936,0.41771638043759,6.97
0.1826557632260436,0.4584613003691045,0.5639168765694342,10.51
0.6450120208675093,0.4755742131227519,0.1525190678175013,7.01
0.3649556473827121,0.7902370475866717,0.938712374131938,9.76
0.5594212793984287,0.9961545655720768,0.9599816721656464,10.38
0.086803891777009,0.5576810858529485,0.8436996483795579,10.44
0.5414808796434412,0.594939938600446,0.2365244577315988,7.61
0.2993560367988301,0.8870350939337488,0.355443396749454,10.15
0.0441341100142276,0.7272994698878963,0.1926136218187429,10.3
0.120426398039129,0.6669015448339387,0.2397139193367754,8.9
0.4431051682146521,0.3981563640903894,0.5658083852623297,8.51
0.9283060009810312,0.7308927190698059,0.929237225677918,10.41
0.1935927441824553,0.4965952142288714,0.6167362549012598,7.18
0.984183054019224,0.7047758843340781,0.2381709910578854,7.47
0.9176358978550344,0.0730001121783026,0.5243091748009199,7.26
0.9344123318983696,0.2052381380645596,0.5014370858603752,9.38
0.4454670037563079,0.9181306257536452,0.794450135944999,10.08
0.9709109546342044,0.8241616924135126,0.4096116864714444,9.23
0.5092784237234466,0.2287484875934849,0.4257364948856167,8.15
0.7968298838978367,0.5905325020609251,0.7287734919886717,8.23
0.2874316849699987,0.1362764888386683,0.3956749517525034,10.22
0.1745901334619115,0.3203587038306884,0.0592074033416645,7.96
0.8497202680519869,0.5944048022799702,0.6868576466866911,9.4
0.9778696737281998,0.8512639209112508,0.9204620184648904,9.84
0.7687527861159269,0.9236677145484764,0.3058872012774717,7.33
0.1795437334529167,0.6517440156859443,0.0880604582350017,7.65
0.5708832551643243,0.8675945690714799,0.8222341504913098,9.0
0.8260274758549001,0.6965765112914328,0.1293638823846079,10.15
0.2290423903325808,0.6130602276490166,0.5515219189753078,9.0
0.9651481804353522,0.9085257402045096,0.739954284526547,10.52
0.7025118429257168,0.5169004629993956,0.1566711228009372,8.14
0.6190867352335839,0.9147935788579704,0.6717116185460055,8.42
0.6768110571724282,0.5749427789303385,0.1999633695557691,7.38
0.3702596326605273,0.5063421306993156,0.3902004486360181,7.57
0.8569914042680938,0.8734144189334909,0.5640984691096278,11.14
0.2819025648300796,0.9000707646102305,0.3470876074348782,7.34
0.3751446601589657,0.2196341640162979,0.625717637038696,9.66
0.6179956817822011,0.324661127631953,0.8765043696916098,10.59
0.5084987720511878,0.8199419326743828,0.1941232586474382,10.63
0.4588495842719939,0.6485988077849878,0.8948940289477881,9.17
0.024162858588624,0.1990635492716782,0.2102189568531754,10.05
0.3744746924528853,0.0214874994983553,0.6426392335482023,10.2
0.9741426626765264,0.2166442229237566,0.6618995865759882,9.55
0.5394147321373577,0.6610281997201315,0.5568792001800723,9.22
0.1347754060341656,0.1590402652913456,0.6661085642809366,9.74
0.9534055639781812,0.9506339173525336,0.97429010673754,8.59
0.9622595914815264,0.5072175454148712,0.3647645691979324,10.16
0.8044309442007074,0.3028707852979195,0.086902145344571,9.48
0.0518895569085191,0.3182548321455239,0.9784493147018882,9.39
0.1862093633307026,0.7482619066346599,0.3532768731852575,7.17
0.6548435270037666,0.3337693777742875,0.6757379197941052,7.51
0.9010177160337498,0.8796725463528339,0.1354221881184996,11.1
0.147105801901407,0.1032477345275832,0.1282802507774,6.87
0.7765512180552062,0.3461357340226466,0.2271402276739489,8.91
0.3283687780092924,0.1947549407904369,0.1306188169995764,9.6
0.273878185910416,0.5478999609053933,0.6307888530958384,7.57
0.9610767781467048,0.0425022818701696,0.2903236431930108,9.68
0.4403804774666098,0.4149347512449634,0.4719324422740665,6.85
0.7487792282527569,0.758840553208282,0.6799503939155811,10.84
0.4327340608776167,0.7554058043049896,0.2920582437584948,10.02
0.6671342661650058,0.5933744400230411,0.7672296867548545,10.77
0.3126459932733451,0.6888230039234362,0.4531892241764045,9.56
0.1892602808231637,0.0478935058329715,0.6956857466806328,8.45
0.974902399740176,0.9098498005252244,0.5600171019621052,8.7
0.2585579579642498,0.7395791611986984,0.7905749482625051,7.33
0.2403119877431867,0.2324010256160489,0.9560113113012728,10.5
0.5408294830069805,0.3014233123852927,0.1033347591214868,8.85
0.1774450789434285,0.2888306881124091,0.4714501480254956,7.94
0.1429344061137678,0.3688183970904296,0.9414867208567272,8.25
0.4437557471141415,0.7921439802753176,0.7856437134032438,10.11
0.0187667822444542,0.6821002913933463,0.316903259228197,9.17
0.1065600449858505,0.0837585881183661,0.8526823005455891,7.67
0.9949140608691144,0.0858751178275526,0.9958140884922936,8.51
0.0137028817050203,0.943190073613761,0.6586736006725323,9.12
0.107667200787064,0.6499599106483976,0.6566047413541559,8.34
0.3826229062216406,0.8776529744554818,0.3663172957982843,7.42
0.3559792014899888,0.1545627238714089,0.4119965935859966,9.33
0.6835331064140997,0.3929056805368981,0.925488400810176,10.83
0.9537763410927284,0.6862675362197687,0.0809733462533255,9.79
0.2148501443530435,0.4910426783632906,0.7480747092382722,6.71
0.4440244215123372,0.8256024582714503,0.3402992288914016,7.63
0.6484994764474196,0.2079095412497063,0.6708036605433085,8.04
0.424401792969361,0.9050692678781384,0.6753055815971664,8.7
0.6139842120688812,0.4590384346173881,0.865718327620189,9.9
0.7043299787999381,0.6283753636034491,0.0837639136807079,10.33
0.2288308700323937,0.3753986372667072,0.6378116655781513,8.86
0.0830366928093695,0.3015469148268734,0.4445890889879632,9.24
0.6319353731854827,0.8649930855126349,0.7596795410039469,11.0
0.9824365571478209,0.1450326235321365,0.639706592206384,9.48
0.4850181958916571,0.3267347213832528,0.7293777746649416,9.99
0.1329227717005581,0.4085194630281577,0.722322108690512,9.55
0.1954401554294011,0.3024421469500634,0.8617116530060095,9.8
0.4292390796158726,0.8068956671301051,0.8274693311692577,9.2
0.2859793203827124,0.965623971229488,0.8249435582208594,9.9
0.3358620637482078,0.570965093016243,0.4571962439382142,9.26
0.5498826707150632,0.9354333713886884,0.3750273617894574,10.88
0.6989190149256691,0.922487833881758,0.4785483073959973,7.68
0.7213503779926764,0.3907235969047418,0.3870768926499935,9.19
0.4731349420948835,0.5428433505403512,0.9447866417421352,10.55
0.4629114354106412,0.3074890229317252,0.3076897287256593,7.94
0.9443889985484134,0.6326281912300504,0.0082459428819805,8.37
0.6208291991209433,0.9885208895046677,0.4773954534457991,7.69
0.1740658774936278,0.8534590634940515,0.3524163214039611,9.23
0.8514761158820462,0.0155977708985942,0.9576338680701132,9.52
0.0540419962081521,0.3093485271658155,0.724045324738041,7.51
0.9826485758277704,0.7671183040495326,0.3592117209894425,10.06
0.4816910730245677,0.4544235616711059,0.5487538554093307,7.3
0.4508869366049745,0.1331413424398491,0.72373283292981,10.05
0.2452147877078348,0.0685975308304253,0.3760927551509156,7.71
0.7157094440539465,0.5170160741891787,0.2167995024674424,7.13
0.104153016773022,0.050825881736454,0.2587860191328742,7.39
0.7133411402594004,0.2180259797612533,0.3285643596635604,6.99
0.9677498150008542,0.4178089978836109,0.1055304547602684,10.52
0.9050901243725482,0.449205929802894,0.4876022513757522,7.53
0.0320005338748334,0.4926492517938851,0.3703762076490389,9.77
0.2985088828112393,0.6914549333431069,0.4159407416857889,10.49
0.8432506710402113,0.6929891197347001,0.33042944185738,10.96
0.4888775251421278,0.7118853607022787,0.3775998599028409,9.91
0.9417967911624788,0.7466667249814178,0.7367038958665129,9.12
0.0023811408542353,0.1237511484520417,0.0690533587427431,6.81
0.0199138774791095,0.6690529143370975,0.6781610909136067,9.31
0.4207810075228721,0.3154867137141669,0.6598769517037686,9.38
0.0646822124493165,0.4959144466778684,0.4602242047771825,7.15
0.5735293022199761,0.2760633488395906,0.5433187714077431,9.55
0.2612878716358445,0.8975394810773641,0.0552499086513419,7.01
0.5426168900155751,0.5090025590745172,0.1505693944702673,8.25
0.4545162021614612,0.2864799473810253,0.1777988962405679,8.87
0.0227636881171069,0.3890143630394221,0.5617059923783324,8.16
0.4278700794474895,0.6558783112384617,0.8974136639945537,9.92
0.4146813658440209,0.1848314373882312,0.2007201931780781,8.11
0.3060287113335611,0.3955684127642223,0.5193159180569056,7.17
0.8105987950604858,0.1906642964307768,0.0761839264561673,6.98
0.427258910793196,0.6569465568360116,0.3772176764915811,10.29
0.2743972145811119,0.6604192023528912,0.8782044020926381,6.9
0.6926195611378376,0.2072654424499855,0.9470282921064296,10.03
0.3213707210153556,0.6482433660672301,0.7497168554857266,8.43
0.3172215694508864,0.7635150347452172,0.9394815260849748,10.8
0.9405437208859764,0.1389605619764504,0.9745242206265632,7.3
0.9206333157821908,0.5690862507828385,0.9226744259072795,9.26
0.188698639085539,0.0940437189029985,0.0643431535667113,9.79
0.6182892774060315,0.4670853066485146,0.6294875295856392,9.83
0.6888948026757951,0.6070792049878402,0.1990401736992424,8.9
0.404947114857234,0.942465023792564,0.0142851162000872,8.52
0.1733249167052612,0.0238551483473346,0.3312554991767735,6.81
0.8056297997059482,0.5066454321649229,0.5590303814552283,7.36
0.9576814837843316,0.9382456504474136,0.3707990761900702,8.76
0.3668212378753376,0.2702568898952497,0.0505386704585686,8.02
0.5992628364860458,0.6643068511760613,0.8957852732243544,11.03
0.5580683049688154,0.3709439516237742,0.9049940419434208,8.56
0.1758298632857405,0.0454565750822357,0.045036343260639,9.8
0.0592848030616385,0.7662175849614109,0.6917837625562627,9.54
0.3192502025786936,0.987567764526414,0.607872708557446,8.5
0.3877874667465136,0.7878057254044838,0.0490911049181621,8.12
0.1927984064041761,0.6630757617453577,0.33936072062291,10.11
0.0076255482273214,0.9511368072399606,0.5151591963748212,9.47
0.1334090267958205,0.5469318111755407,0.5983005745890013,10.04
0.5319763174810878,0.099363337780757,0.4725744632051656,7.23
0.9603130909274976,0.2661807716283536,0.9836807838366428,8.72
0.6990009683235531,0.1899393536088606,0.4316150382974831,7.97
0.7299250017441278,0.596718453121376,0.6009996717409045,7.84
0.1293948389927581,0.4108573260828777,0.9384616209076888,9.02
0.6277004459046057,0.6706883953605088,0.9080144427032044,8.14
0.1170252023730808,0.1567613486205511,0.2890580474021015,9.58
0.9116823788046496,0.8324706315154957,0.5209301163911687,9.54
0.3201318188429122,0.7040589670281302,0.602831834645121,10.28
0.3083645141558275,0.3880341633481481,0.0028125697756658,9.29
0.3028990616554282,0.7862820099337663,0.3527986178664348,10.35
0.4950162131973278,0.7859471398270649,0.7772610960330811,10.71
0.5501281103921085,0.865667193389351,0.3516822167011421,10.3
0.3019370736835816,0.0063493299347932,0.7734096644581445,6.86
0.762275324012796,0.5777871298097456,0.5807543789196062,7.96
0.5333552931441418,0.8619676121336244,0.1979944790131194,7.43
0.7932840986970843,0.9401859328247404,0.8371318863225138,8.62
0.446566692649361,0.1911122473830906,0.4456545321388069,9.78
0.4251076827200864,0.5416133730678709,0.8283736136567333,10.89
0.0964526172860589,0.9253585368874692,0.2984958287275365,7.36
0.9812158233708936,0.4049202199553601,0.2195630555259186,10.95
0.5660138414805934,0.0149775239274724,0.9725075152350376,7.43
0.6542977398451412,0.2650783995991256,0.977914578635374,8.97
0.1676570923445275,0.079013100162588,0.6846570896448021,7.31
0.385281365760079,0.2215180043748968,0.4068892957059074,8.29
0.488081994894995,0.6321223612258415,0.044368111297137,8.97
0.8142270114847099,0.6446010690683455,0.1014034483787148,8.07
0.6195595733120909,0.4922491117587894,0.9894354577868132,10.84
0.0477264478247505,0.9993573897960324,0.3015331049064494,10.6
0.3116423671447358,0.9325971180943112,0.9211124958915546,9.76
0.6496440561097923,0.5188740915531038,0.0421568102201414,7.73
0.5773555707449342,0.8461974509632018,0.1378810911114344,8.33
0.5249394514301233,0.3722208917318124,0.2109349114041897,7.82
0.6587551451807887,0.1308648170204751,0.92898412954288,9.23
0.3503186854461794,0.7189326748641686,0.5902602762956773,9.67
0.900241744985317,0.7071546609080527,0.1756161228904078,9.81
0.9200524769607792,0.8350834360606448,0.7562197961415287,10.24
0.6284642465903861,0.2771808981898738,0.7739221365029817,8.86
0.6342670156632393,0.1718598343595629,0.2573626065670943,7.58
0.0757443468769505,0.9882363295166268,0.505186490820291,9.85
0.7972146090555059,0.0628177071951353,0.2436723387273017,8.09
0.5313622361054885,0.7654810619167443,0.226380582357027,7.26
0.6799705057460699,0.9065058153631128,0.9763779778934782,10.34
0.2938150056181032,0.6901314698939458,0.6897894531687229,8.31
0.0421404891440939,0.0234353732956667,0.5909195287662488,8.89
0.8702576297845397,0.1055710856294949,0.8130661608695521,8.25
0.4605041045894358,0.992460531151603,0.4239258004844839,8.69
0.7749361369635872,0.77630473626717,0.8408857034736222,9.05
0.6026275744585359,0.9702988267514068,0.1198964968133582,7.78
0.4637086966751738,0.478730164278219,0.5374274915355163,7.12
0.1882245882448187,0.2435623340966344,0.4921170824344842,10.03
0.2798544380015322,0.8559448817884213,0.0670472102113173,10.3
0.3756605649632847,0.3547025903530979,0.793003343269535,8.57
0.5294289510986654,0.8936390774605862,0.4394119989933814,8.86
0.5479589956104823,0.4859581469071343,0.439638966544326,10.46
0.7510789517422959,0.9139579620531576,0.889723862356556,9.01
0.9523593231993562,0.3903864687623593,0.4804445732617674,9.92
0.2480829281095007,0.2752356020559569,0.7948972180207349,9.83
0.2104049374605985,0.0102958385726902,0.1456239264408626,6.96
0.6600356050571016,0.5919502062040567,0.3351116700794772,9.24
0.7430482049963107,0.6786625953577693,0.7146345205054215,11.14
0.4151567991931814,0.8701036528636543,0.569616243032608,9.95
0.954756427413942,0.1643854269931462,0.9550835518184484,8.1
0.5642682843622777,0.0888767190318561,0.6119035923416218,8.8
0.5614941019383191,0.8772985828420132,0.4030900318678,9.7
0.8345746166078497,0.6760152561091349,0.4690299792007136,8.77
0.8275778077951985,0.6170059740888942,0.9982395658606076,8.89
0.5869767937441165,0.5261793461486931,0.7989569725918152,10.81
0.8944416139207937,0.3199912555553741,0.81666313563865,9.02
0.880133128727857,0.6868114944411028,0.6030431911467027,10.95
0.7223502127072009,0.4437334081399808,0.8013906107829076,10.44
0.0148017589344863,0.0924086502736491,0.2575113328118459,9.61
0.1464163504495411,0.2608806248634572,0.0844336660983575,6.73
0.6638264154608072,0.975130594868746,0.6405645196246382,7.68
0.544247224086871,0.9928560875066956,0.3670482684288702,7.35
0.9557488692746676,0.3282816911209453,0.2220011884163275,9.1
0.6384940784100698,0.0390670112734357,0.0524497526285184,9.63
0.1918838896323461,0.7514976957524915,0.2328847394750234,8.26
0.7727895312388816,0.5883690446370935,0.6883021017913089,10.39
0.5459070346409537,0.9695458792005486,0.6876936304387403,11.0
0.2731376373973675,0.5349704321370965,0.8874718531000285,10.28
0.0317592908205674,0.4093492815440476,0.775815195032361,10.32
0.3044754443452529,0.444076233997883,0.1207301453495005,10.2
0.6330082452635418,0.5337234618799287,0.2702842351677995,10.08
0.1493808440662658,0.8974850522624603,0.2372874468716236,6.94
0.538564388002124,0.0135712997350694,0.448659688573121,10.49
0.9351880608862568,0.6873599577304564,0.9878838805646296,8.17
0.2161246739909808,0.9930447598567392,0.6558234856763255,8.19
0.710557983266855,0.7418434223972967,0.2539322890470581,10.16
0.1766284454840007,0.3886796554708129,0.9315875747920982,9.73
0.345207389313876,0.3388359177925473,0.1820881534868877,9.7
0.8258740079923715,0.9811923127874566,0.8059558703030087,10.99
0.1213965042777669,0.0322148508688917,0.92837011871684,9.84
0.0112428131559408,0.634132711356749,0.2524812240580435,10.39
0.9551739015877978,0.7381757389828155,0.314159472878137,9.54
0.0098888117060423,0.267342423346348,0.4260985666136651,7.91
0.3798788708659353,0.4260463263236058,0.2492794639321643,6.74
0.2037235727203971,0.8387741442485123,0.0989914787101884,7.32
0.4480572032933899,0.2806563947328891,0.9461428786059092,10.64
0.82833330571331,0.4668205544720649,0.0438317906701039,10.93
0.7897639330321581,0.8306829447914251,0.3887369484743229,8.02
0.7535321792515808,0.3581084449736751,0.5777318600626625,7.13
0.8734543325978885,0.3769066653125751,0.6289420585252204,9.02
0.3982823227093698,0.3137486004867279,0.3749727127909006,7.28
0.1323214622681557,0.6287653070558301,0.3138166934585864,7.5
0.5196062953712142,0.6434317003975106,0.4198836381107305,10.05
0.5698233015371872,0.4496135961236849,0.8103680016389274,10.35
0.7808822980921386,0.4880500986634248,0.5946138658967145,7.73
0.442050058682248,0.2111267159903109,0.599197697933642,8.19
0.318553934118819,0.1108935025278284,0.1574809801457325,9.06
0.2706439664850028,0.9171022702410944,0.6345070987087289,9.42
0.8309760718712131,0.1539805342449237,0.0139714518963244,9.32
0.6118341215072368,0.1190561166272034,0.1247702180384315,8.08
0.8136515952391601,0.5751549580006808,0.8319490885970753,8.8
0.7697918273305526,0.0599493388366183,0.8333889110939585,7.54
0.0632479114229401,0.3620230842985532,0.8175870133460225,7.45
0.9300169940553954,0.5825953458013807,0.0403689874426515,10.87
0.461498449683618,0.5464354827161466,0.9537412318140812,7.87
0.1521524162033596,0.8816922865035166,0.7269730634698666,6.91
0.2301622948203957,0.6771013293993838,0.3043091160172377,9.27
0.97389256096628,0.0645428369470345,0.1849086837438057,9.47
0.2813293512824541,0.5198317194543252,0.1478391904759804,8.15
0.445879451417069,0.3640352533504006,0.2996055823906996,6.75
0.725360777494326,0.1049994425805136,0.0392616720642959,9.85
0.8816488258409072,0.1324487127300407,0.170257468744739,9.18
0.5355660536342718,0.8271571066523756,0.5313621363569144,7.25
