cpu_load,memory_load,disk_load,workload_type
0.13555604513081962,0.49577181900857925,0.6275153647544354,0
0.2826005703562435,0.5097648680191655,0.48804574366120607,0
0.6731482687992218,0.22113504121415584,0.9213604504670373,2
0.5619038264183794,0.9296352189220007,0.05121125021761892,1
0.25570552799857965,0.948575487450685,0.17020124853907664,1
0.558946347001705,0.09380307633635497,0.2741027098148132,2
0.5949960916437115,0.14689239967913814,0.5582830812960216,2
0.22464920913559336,0.7262118884596525,0.9011161879356547,1
0.678771460355085,0.8018541528524995,0.9766370710318207,1
0.8520825258687514,0.4596594568204912,0.36352416747753763,2
0.4019180733375148,0.37170117728110086,0.3943272367962123,0
0.8751709635769634,0.02963910375731297,0.862581664766178,2
0.2580404065493878,0.48191703794431606,0.9817318593073996,0
0.26439295751559694,0.6847035292613284,0.7095222447803327,1
0.05248918351146256,0.10205822464193953,0.1339236666806933,0
0.5107011704426831,0.3811893180848068,0.8344119204580994,2
0.14625646809386164,0.04890961348692712,0.20181370961223405,0
0.6200182034421814,0.4623791824502919,0.35979377223239106,2
0.8182994441612216,0.8773533557464096,0.22553009062768403,1
0.19349767727487546,0.13855816854940992,0.8461958502593765,0
0.1392894079983587,0.23957668759818435,0.5146842637086922,0
0.7972449634974322,0.1331694156865381,0.709235144685305,2
0.04238216376042474,0.5806671859903126,0.8101220216203079,0
0.02168059548421637,0.1783004328454066,0.12126513372355073,0
0.274367860990273,0.976338302200004,0.9139885773689932,1
0.37874087782254634,0.33621263055224293,0.3050032425494145,0
0.2693159565760173,0.5444303719878576,0.8473041078756659,0
0.36933836367785317,0.2068735845553659,0.6759565565627859,0
0.6262608203005434,0.4575765632777095,0.5915857560072608,2
0.45134968131030184,0.7522307155680323,0.47457875929506854,1
0.5578704314280769,0.9281966748891497,0.4567239124798959,1
0.8351739022663605,0.2059361501087515,0.2815739570800397,2
0.7660160810525252,0.32837391697928847,0.3107887209391685,2
0.6284295689670298,0.6368071082432745,0.9498921620070491,1
0.9998129751558917,0.06698841838448495,0.9570921856484111,2
0.5034023184256324,0.41606403103145906,0.7328076784344212,2
0.6531091767724732,0.5523829854578048,0.04744954630739735,2
0.04992836366148098,0.3512003948518548,0.9181829089595569,0
0.9560008062939929,0.5294067686965864,0.6050467454635645,2
0.8445006189274573,0.6166406926801135,0.6551766357853359,2
0.9981767796471192,0.7268907059293038,0.907573681269923,1
0.317843607981291,0.9287179957734231,0.07665451142728504,1
0.03377247163350845,0.095350988247514,0.5207003848075145,0
0.5204894939235539,0.12575411199238168,0.44431434516955964,2
0.5532256378391964,0.48590874177031074,0.5365512475296051,2
0.3069106771488353,0.2998935690849191,0.647746451564895,0
0.25009761885517806,0.4388356686889416,0.40736458587387775,0
0.14276793631532658,0.3275029620614747,0.41690036985289136,0
0.5065034125860722,0.021596119245352322,0.7937724410115912,2
0.6726114216126587,0.23591276508571635,0.07556992025010327,2
0.3688820856712899,0.9338467454058166,0.08263916118576449,1
0.23950857642519022,0.15475857246635208,0.7763392935793992,0
0.14193207291594734,0.04502707403214173,0.28466639800900667,0
0.1883504867203989,0.38705693210687103,0.41372128275030484,0
0.20401858754019575,0.9412817951999832,0.0372242541526684,1
0.9865535439793969,0.29104102703786056,0.13075307688478385,2
0.9855140769855305,0.6865489003416773,0.36803531741011275,1
0.7278679607818287,0.5289595627039358,0.5080778248996484,2
0.9574700525338408,0.5414548751002896,0.3131311114572093,2
0.4361608991820849,0.1136601577022042,0.08944300228734052,0
0.6159456145746507,0.41485377110113836,0.7106931442174944,2
0.8638685405735813,0.7632309282398582,0.020695719991899675,1
0.34996223184308095,0.8496214578987492,0.3443411439041565,1
0.107647044382893,0.07445716926580032,0.9549459468289793,0
0.37456391025301045,0.890803389254903,0.14079847067721665,1
0.8120702499668169,0.29862732111543294,0.23139047790448106,2
0.25931368088834006,0.606895198096587,0.7637961986267298,0
0.055421514879988684,0.8739538537000175,0.8810770089534119,1
0.7039797745241747,0.21839014149039948,0.3906379900249966,2
0.1717070213317387,0.9015266819290625,0.20603069700858725,1
0.37683500939604914,0.16610349486020337,0.6618897890141389,0
0.015135060965591274,0.5797867912453112,0.6916645140974194,0
0.07647501109485468,0.325388886388502,0.4512746428629644,0
0.06034337956506711,0.9138874551263101,0.29113545738385954,1
0.1053711763866654,0.8999437847727927,0.7195868293467214,1
0.37175683343908855,0.4440009651555856,0.7649439604902022,0
0.5835327931523704,0.0061638592569637825,0.48080666190878496,2
0.5919920526628916,0.4783607480600607,0.3015358250050776,2
0.8852670066739063,0.3564009842492227,0.3461321159996599,2
0.3077120872403217,0.6606114925549913,0.5686794801263932,1
0.7081146898397517,0.2575433240692659,0.8666688698275029,2
0.7731550038364629,0.7991760232542838,0.9429212947526999,1
0.8816206434673179,0.018124719224477684,0.17882437931126735,2
0.4337659927266069,0.5756039565178142,0.8941281812310893,0
0.3992108149084347,0.6428040527214114,0.32386103989397835,1
0.08140234385577824,0.9067540188409513,0.35060752175049786,1
0.7681328323303557,0.151988104906216,0.8980487668916418,2
0.8893172916304255,0.2499335625834853,0.14624017837448997,2
0.4939460111823743,0.7189241793270332,0.6924030978760178,1
0.9501106628199384,0.15097043043834432,0.11444410218094273,2
0.35036198564085413,0.6096048934243439,0.6411872455634459,0
0.6311031857342719,0.17771861243715642,0.6027063264384017,2
0.3487456792235335,0.7255165263593794,0.8392918251810496,1
0.002552317369577038,0.5386397173246662,0.37209196511256337,0
0.1665214734450279,0.9929391654821448,0.5563612723578013,1
0.13203525360946902,0.32230742203039003,0.715640319314414,0
0.6120977660122471,0.21883943674027076,0.9735660599634187,2
0.06316442606834194,0.16900538557433495,0.5168652443590471,0
0.15441748919226045,0.16319389725534136,0.5047363463624028,0
0.8098346150739942,0.6751284078438098,0.16928469847841085,1
0.1993790771243796,0.5692446892890153,0.9131948099668199,0
0.6189144710130652,0.36221393811033636,0.8764804047488773,2
0.6689953532348276,0.7652197220379806,0.16101940296477782,1
0.2316672602423711,0.09139182524463198,0.6611988925736585,0
0.6034157870023603,0.26647304680934775,0.19466380317609858,2
0.5852962488626408,0.027699768513979497,0.26828491951539274,2
0.34289859143857015,0.2194175867112853,0.29383107240547973,0
0.07690950788731697,0.3014403585336224,0.6011862041658785,0
0.7254956839513372,0.04084980241591534,0.11955084979547248,2
0.784552411299855,0.4108765173893334,0.5421183073908294,2
0.13663305474589768,0.46093317501525505,0.23344775568718745,0
0.3055316718850596,0.031615533991109945,0.7952755639317579,0
0.5479661977743686,0.17954331179756144,0.6655763298530395,2
0.2603327872729745,0.9000505028316395,0.5616293243878174,1
0.3580993174649506,0.8371537064458526,0.4847406169859742,1
0.7024439546563016,0.6472584664429512,0.9028920428984926,1
0.5173628288682002,0.17701176152572318,0.6192293075524217,2
0.8010718590925809,0.5707982300420819,0.238516056857589,2
0.5233554520425888,0.8323387068135473,0.7300861407947338,1
0.5229178984524194,0.6708041476739353,0.0957855796474315,1
0.5710400701972855,0.3901639220600655,0.8771772578584384,2
0.8469113034915581,0.12434067009254215,0.2117059732094156,2
0.23013542419508518,0.042413039966281076,0.5648298366999427,0
0.26175762972036637,0.2346723488983397,0.9922206679074115,0
0.3089731266230768,0.032148159292425094,0.7245211995211162,0
0.8652789485614433,0.23406142584262465,0.5715624402486813,2
0.8432441254693438,0.2114599743987324,0.8823367800031057,2
0.9684410110106765,0.7002899105990086,0.22793054087175627,1
0.03167821167564828,0.2522980408532001,0.2133161753964411,0
0.09652292441358626,0.30546838996739456,0.23078085629756107,0
0.924299704638048,0.5774753957508338,0.757237990175546,2
0.9196142680925085,0.2868247714170296,0.39559717168081404,2
0.39367810419002863,0.4257901384677779,0.10364745389115362,0
0.9159182231791237,0.4862583542252437,0.3354753504257799,2
0.1032852909802466,0.08653118273616137,0.12277288680920334,0
0.4598963573011547,0.09759658423939171,0.03755686096354231,0
0.8193685144943355,0.32197240559151186,0.14139253468328128,2
0.7655442710579031,0.1474617145126733,0.6591494008500808,2
0.12599977429204978,0.3365756260527699,0.39166356355684573,0
0.898404196674063,0.5372580980393398,0.24284113213249073,2
0.4048274609412367,0.39511206883743155,0.23620268537404468,0
0.4318253899032793,0.7668093306193996,0.525233643066816,1
0.46724113325509065,0.3325534163843603,0.7988426316188136,2
0.7875999332517869,0.7937995414879648,0.9299646932432325,1
0.4251964222915316,0.6405748425999349,0.939197066403609,1
0.02397308499651798,0.5590989495375939,0.1808025362382648,0
0.028776947689881226,0.5035650871618867,0.7817003605537117,0
0.3632520190578658,0.4875102364329872,0.7863747063335047,0
0.921598031305433,0.975726202838234,0.19040852934055505,1
0.2535490178007929,0.07355583257911863,0.15371192019304994,0
0.6949009571182209,0.17666136845111563,0.9557329730198447,2
0.6162419216231521,0.2917064987584741,0.9821020956024006,2
0.7128095018862238,0.9946295729666977,0.5278481385495288,1
0.884224887254929,0.5598775603695564,0.15217953926500055,2
0.31553526573501106,0.30678337719048493,0.7057487862766421,0
0.3588101220090565,0.7440280670900188,0.7332543665292975,1
0.9488650631041528,0.5045527478372797,0.7355025915981609,2
0.3648819493066339,0.542250339662966,0.9074098241153489,0
0.03614823916968205,0.633237438149172,0.668941321658381,0
0.9281118364327687,0.43387044816588394,0.16881138408158544,2
0.9506828501520495,0.3836369625441261,0.9124257005967223,2
0.3302222424600842,0.7120636062645908,0.10093795588276856,1
0.9599853709237595,0.5750697543616379,0.5831517081299115,2
0.5453913661576717,0.5268699878533225,0.6267945196307354,2
0.5387833653311251,0.30731650014423184,0.20111437708646063,2
0.7445503549279607,0.7643523421712863,0.9779310110410359,1
0.867414321056856,0.1303561418528894,0.3672249422166432,2
0.12022643559889447,0.6274265431697795,0.41796367536229734,0
0.08490201521044999,0.17071906526049632,0.5402798145636054,0
0.3806105760507341,0.7212858637774702,0.8656263857658969,1
0.8623569942413121,0.5183107572752877,0.8583736566634967,2
0.9035304440283494,0.1525098087045619,0.869921801025809,2
0.4207634756455441,0.5311017309877532,0.6515695730363652,0
0.2759076332926118,0.7673905418704439,0.3583606810013085,1
0.6672678224285098,0.7733096871898805,0.21921670222398132,1
0.40806462832151563,0.995461829308445,0.5704446776314707,1
0.9886256603850356,0.7416800511696068,0.9382451517716138,1
0.5950623823642964,0.16289030222995074,0.0962656970214363,2
0.7837296521072711,0.9201266846301871,0.0744035855958878,1
0.3101866191864774,0.6102835663329031,0.07462829002044609,0
0.16558924991761792,0.6092982724894903,0.9711678342488916,0
0.009924885999403695,0.01874171760920104,0.364270532362946,0
0.4365406820409009,0.706321111457783,0.8729731438870884,1
0.6795939922760637,0.10563404282625233,0.4701383351028333,2
0.6916609151147664,0.7184142966824811,0.8321680661210044,1
0.6588965586294838,0.3081354576405926,0.6093267165478372,2
0.7194770406160163,0.6896009104502471,0.4496314687518446,1
0.856822624859928,0.9886455683207823,0.6900076595796385,1
0.845809760654655,0.6037448272541758,0.3096068457122898,2
0.1467580010550712,0.2617204550297846,0.9663002902605007,0
0.26662748446674656,0.4151562149622619,0.6633185003527253,0
0.10290346563809934,0.5527674197445602,0.2718881476766938,0
0.826608856242109,0.9811074599101699,0.43610529542816334,1
0.2166314225904695,0.9492771298342944,0.23833055787655474,1
0.9098648191711377,0.6741494831217689,0.3270077298235122,1
0.37543869193276724,0.14553693986228516,0.4648578209953777,0
0.1942604730778348,0.46514745728093526,0.7316064276053812,0
0.9380136907236614,0.5083876234849999,0.15780142810863718,2
0.7942029476563685,0.5575999796150485,0.8743362435611595,2
0.2518542349940931,0.7797756663613487,0.39709705727204764,1
0.8806444019454396,0.5324575742269432,0.7116041885268766,2
0.9472759503304292,0.5858679682719883,0.14997008538979387,2
0.1775897806243756,0.9246348934176942,0.08233588230128572,1
0.6962983997508231,0.18845536416660058,0.43358247321222276,2
0.7599659210855888,0.08851770994278985,0.9202544006517952,2
0.6196034375052768,0.9097225028836479,0.5394533601405705,1
0.35370299096904856,0.4663784141768156,0.16154067376913966,0
0.7428019981175368,0.15551765407645507,0.4437887333499181,2
0.3845694587101804,0.5915818975685293,0.45848776626030685,0
0.32847890792359674,0.7604873927632224,0.53268052433707,1
0.1382194892869584,0.8460888678440592,0.6307594917798474,1
0.6714203517249927,0.6135451617801954,0.022457049743481994,2
0.5259531428848879,0.25687289075428804,0.6047172646256112,2
0.2036966247380527,0.8898309306712839,0.09116774111609688,1
0.5190694475958344,0.7147387137419016,0.8454333476847317,1
0.054607962076196545,0.9290933833410093,0.9216742197510887,1
0.8813640596254466,0.7660408261685776,0.14336533389205156,1
0.17435009761341796,0.011345990198829255,0.05214342144879756,0
0.9468094081597489,0.3194863100903029,0.3930798796354707,2
0.09371469385620422,0.5149213973590416,0.6381839649571956,0
0.024621097510838852,0.4777167892742578,0.8045356182708192,0
0.6490233075365557,0.9785658121608584,0.6837780646232358,1
0.8438685403783783,0.8201022102874002,0.47155332986793413,1
0.6782329225808095,0.5405362678079655,0.9151878513723446,2
0.590328652485153,0.5670862000946831,0.8870614178333002,2
0.31927901431107714,0.8121199840462375,0.11863882091147084,1
0.41599186383786185,0.40307078999009116,0.0064664372956335855,0
0.5581373250214419,0.9670864657273449,0.050624983686276936,1
0.5985715386130762,0.6807798754579685,0.03416465138121603,1
0.8388161375359771,0.8187322085197221,0.6271319110378317,1
0.6423666715428806,0.7773697662756776,0.2520356682326525,1
0.98821511384071,0.6909996009394106,0.4192158757893395,1
0.15196473842175137,0.31145040218261366,0.7996276814320035,0
0.6852737558709977,0.7945477918460772,0.7965564796402669,1
0.19674896970173716,0.8903681401357958,0.1387227764719225,1
0.7056799840306305,0.5462283942055838,0.3608042399113228,2
0.6968847678063952,0.6070451200161966,0.7873330168463356,2
0.8707614732383503,0.8570711420117667,0.22645031457740056,1
0.4517166337807391,0.5394520503744823,0.8370246511485158,0
0.5842366802543802,0.13531784665656918,0.7560613016721349,2
0.24227356630372468,0.6602560100467122,0.9341550189454814,0
0.829892164312087,0.4166241811983953,0.07274863088988626,2
0.4625830911114058,0.1164200438236132,0.6040828348425357,2
0.7258442704196285,0.6625040809640931,0.22069622051531237,1
0.045523088985837235,0.4683264491586936,0.755955445142376,0
0.8633692390111889,0.0412735544566193,0.9065765096855182,2
0.9905558564037427,0.07593259765280368,0.7534093468168258,2
0.9776516862826569,0.2036993475646809,0.37373871741193193,2
0.565251733503669,0.7807542865310123,0.23480427251180436,1
0.32988587319875545,0.2452257957475114,0.5363629249660953,0
0.8209331743889791,0.8887882569465845,0.8493271985214046,1
0.6800273002171009,0.5731555296487665,0.6867155219270056,2
0.7070399596003775,0.0994070651860306,0.8571165337560951,2
0.26225219544396605,0.003179054599380173,0.9406105427827534,0
0.1890820427109993,0.36968448377041574,0.9723498408847896,0
0.30467774065926484,0.6852360821741371,0.9828149428779975,1
0.19205867035231358,0.6544982852519295,0.40293795425275497,0
0.6435404069341294,0.7097610477558493,0.1279584061487176,1
0.17037175024610315,0.050182298344317484,0.6931647484894162,0
0.07000689401679074,0.5621657719770864,0.24444101881295452,0
0.07066961508561954,0.2948823903413557,0.5791445805862736,0
0.20047856799491942,0.7133785177702063,0.3830654811998395,1
0.636959501199077,0.08234791261319355,0.9591377792649517,2
0.1008300482543962,0.27715886097140296,0.4299590433225182,0
0.9809367678785028,0.03344957122270194,0.5233877375706785,2
0.6039352174832099,0.8251287196600033,0.7263769215899177,1
0.49781042189446334,0.7582549596769805,0.21721381664114456,1
0.7816425103796045,0.7691792327620172,0.2750988083999429,1
0.06580065553990923,0.700957243579895,0.047514397359798365,0
0.041115485424019195,0.9777258173191564,0.41863081736769236,1
0.5481744972952735,0.9822103503252405,0.727527520605432,1
0.8743952643050438,0.3704701841686114,0.04646439768776439,2
0.06946578501032953,0.19145515778926964,0.29878996039014794,0
0.43272513906760274,0.3060795899043533,0.8053189470837587,0
0.23384488033481193,0.36894901797086876,0.35732245302776205,0
0.6453577829177688,0.13481108015716475,0.13168428534153123,2
0.7907830983443994,0.28088553083445306,0.979940972789561,2
0.3618824997817208,0.14820684533489362,0.7450775411696379,0
0.052664283876467044,0.02293472408025709,0.03072643757742785,0
0.9042607107336456,0.35255581089525234,0.16800630727342353,2
0.8575108008338139,0.7423175891552137,0.1735688695093058,1
0.21487535855122009,0.42453419181785823,0.03182443428414226,0
0.6571772272558206,0.7323440481271393,0.5006403876584052,1
0.45285411591597,0.31478458686049066,0.970984668233044,0
0.5086857890343495,0.3313651841628094,0.5257313054613802,2
0.7502014593624741,0.4272309547785275,0.9052198285901005,2
0.12742677847452807,0.18200469628001015,0.4281831724011296,0
0.042565611288814795,0.5794061547345428,0.8317614059934623,0
0.6989369216714275,0.09326845425483635,0.78096878903875,2
0.6466824478790253,0.42602984757362056,0.14299743995386494,2
0.8609053400772574,0.8351922273896953,0.6827856457033822,1
0.766890884648558,0.188726206410709,0.6638082590325649,2
0.4849839994830597,0.2966724766025246,0.28911508389390966,2
0.5019188323751645,0.8506999225699664,0.23169873390653734,1
0.7184175819001763,0.8606481983758067,0.9190601482066046,1
0.20197977081283372,0.3584922088428884,0.0048034708020562545,0
0.01919700933249608,0.37284000749271534,0.5693975957283882,0
0.7147406651738049,0.16720036529900406,0.3375422293657225,2
0.4447208547374086,0.5110895527685698,0.7166625905748463,0
0.5926718563726102,0.49721903782942906,0.7606858566751555,2
0.4099531251496956,0.5908162921383147,0.3911683304738825,0
0.7109498133073098,0.6700123530798499,0.21070699162695986,1
0.4969759625492943,0.42262576678355057,0.9016008005823015,2
0.0024390484679274013,0.8093005560744052,0.937408239196779,1
0.60892963389254,0.9056108200713224,0.42756212946091354,1
0.4725863600524678,0.053592809208397915,0.18834995444090624,2
0.13953848906560906,0.8547602812656055,0.029608793150298355,1
0.4310379387638529,0.744782305417324,0.8276802522640179,1
0.3870624578595419,0.17866756909969234,0.8121718875748094,0
0.21597821173171333,0.08612419440830123,0.6000927422679181,0
0.21346615161534394,0.033639665326616684,0.6146762573476499,0
0.0030373288846443657,0.6286157739982005,0.7181656215545853,0
0.5924964802913895,0.09651144598993043,0.36765629539155326,2
0.02846873365187046,0.2435023336730194,0.29835968727972584,0
0.8945163252038016,0.2889746060645033,0.45894968315358176,2
0.9313347802915324,0.8913188370125334,0.04856614875759669,1
0.014326678492784878,0.6955832610061017,0.04175043067336838,0
0.441672122826528,0.12332770147904629,0.20361272896745597,0
0.03493226968603289,0.64970775906707,0.7048779240463093,0
0.3654221243626843,0.991893140970533,0.672947327364473,1
0.5909742649385753,0.7709428649094598,0.946350461216899,1
0.03014187535352172,0.8057567970790788,0.43250275154696527,1
0.6934446861463263,0.1315890614142772,0.15618189356111833,2
0.8537122491713836,0.016162487600194668,0.44145002734055877,2
0.5542897599827942,0.22252224982907653,0.9262807008312325,2
0.11122614807957207,0.5745979527231992,0.5375765712106577,0
0.13495232752399142,0.5517248695755819,0.415876324085374,0
0.18740792622421124,0.4647739161294247,0.7128611682025332,0
0.7559987600266479,0.07134996159228345,0.49618647265923127,2
0.05131355313208114,0.24407118328542052,0.11665794658550398,0
0.11432904748501868,0.014171328286983935,0.2639261512484156,0
0.976500163464203,0.9421279413937441,0.9683009096388189,1
0.9178726087577165,0.8142188017033406,0.6761069461950168,1
0.8613556960950682,0.3177813909799574,0.3087283564617792,2
0.6482303035545026,0.11341544588195013,0.45043682341406505,2
0.2648513354174882,0.5170656748492373,0.8769831394474018,0
0.16215939074255736,0.09563996585746519,0.6861372379627105,0
0.9366597987360235,0.0836719274273216,0.3535792806485764,2
0.14098494937795075,0.5783425991068742,0.4908812728269407,0
0.326727283394053,0.9527243593001551,0.33669612751116235,1
0.9610704035638951,0.9683554913543059,0.6496157293972716,1
0.777666566341622,0.5165304947675406,0.13716612530124508,2
0.3446827354790471,0.22207418729344586,0.5469014565510506,0
0.320704123421333,0.8037704318247394,0.2135721564031787,1
0.10462148498215153,0.9399530011281428,0.4149866894870901,1
0.764560941726291,0.5636523609017724,0.1291066846767773,2
0.024205936123150463,0.787450849478901,0.59633456205848,1
0.27225307983885616,0.9453495574319302,0.20838603824362398,1
0.8925202273144693,0.8076905127308225,0.6712378285220105,1
0.5098608613457447,0.8012770171173029,0.18260645346978638,1
0.6218712874798843,0.4573208270121524,0.5857000836840759,2
0.813333664225375,0.6374703339764154,0.9904814925597615,1
0.7843047735102364,0.07300267412489965,0.5459394752571477,2
0.7103001781263139,0.511513362495604,0.5038902046067597,2
0.6077431571772051,0.77906725108781,0.29989983372192297,1
0.7401881357255131,0.7327933285634483,0.8604429975308476,1
0.4390005718431454,0.9128101487320216,0.22213683232952686,1
0.9579763229156033,0.22505850631355082,0.4478114421410815,2
0.33239779158432664,0.7639589822555545,0.02494893804895773,1
0.4970354272626176,0.9855174476853256,0.8337633914841682,1
0.4013319831988575,0.36568523115933854,0.4265824285018599,0
0.11337073466802292,0.5928037880102918,0.40358993700509815,0
0.9005849429117304,0.8854259021279741,0.09843806034174968,1
0.28957782083131034,0.1943300059902725,0.8241637260502798,0
0.6996771707029578,0.29747655622402847,0.22035280165465623,2
0.5404627833368073,0.017281111642891294,0.6299815013742744,2
